Timestamp,Source_IP,Destination_IP,Attack_Type,Protocol,Packet_Size,Failed_Logins,Country,Response_Time,Threat_Level
5/14/26 14:20,198.51.100.226,172.16.1.4,SQL Injection,HTTP,611,1,Japan,371,Medium
5/14/26 14:29,203.0.113.121,10.1.0.25,SQL Injection,HTTP,544,5,UK,575,Medium
5/14/26 15:46,203.0.113.143,10.1.0.25,Brute Force,TCP,144,11,UK,457,Medium
5/14/26 16:32,192.0.2.8,10.0.0.20,Brute Force,HTTPS,423,10,India,568,Medium
5/14/26 16:49,192.0.2.46,10.1.0.14,Phishing,HTTP,249,3,India,61,Low
5/14/26 16:57,198.51.100.92,10.0.0.8,Brute Force,TCP,207,12,USA,701,High
5/14/26 17:45,203.0.113.121,10.0.0.12,SQL Injection,TCP,521,2,UK,204,Low
5/14/26 17:55,192.0.2.191,192.168.1.5,Phishing,HTTPS,538,0,Germany,136,Low
5/14/26 18:11,203.0.113.109,10.0.1.7,Malware,HTTPS,629,0,UK,416,Medium
5/14/26 18:49,198.51.100.213,10.1.0.10,Phishing,HTTP,498,0,Japan,175,Low
5/14/26 19:47,198.51.100.57,10.0.0.8,Phishing,HTTPS,406,0,USA,162,Low
5/14/26 22:19,203.0.113.113,10.0.1.4,SQL Injection,HTTPS,529,1,UK,537,Medium
5/14/26 22:26,192.0.2.154,10.0.0.5,Brute Force,TCP,261,1,Germany,186,Low
5/15/26 2:22,203.0.113.143,10.0.0.5,Brute Force,TCP,277,5,UK,491,Medium
5/15/26 2:32,192.0.2.14,10.0.0.20,Brute Force,TCP,422,9,India,462,High
5/15/26 4:26,198.51.100.223,10.1.0.10,DDoS,HTTP,1185,1,Japan,1089,High
5/15/26 5:56,198.51.100.67,10.0.1.4,SQL Injection,TCP,423,5,USA,534,Medium
5/15/26 7:35,198.51.100.52,192.168.2.6,Phishing,HTTP,463,0,USA,174,Low
5/15/26 9:04,198.51.100.57,10.1.0.21,Phishing,HTTPS,364,4,USA,92,Low
5/15/26 9:30,203.0.113.122,10.0.0.5,Malware,HTTPS,1154,1,UK,80,Medium
5/15/26 9:30,192.0.2.178,10.1.0.14,Malware,HTTPS,514,2,Germany,271,Low
5/15/26 9:38,198.51.100.71,10.0.0.12,SQL Injection,HTTPS,472,0,USA,395,Low
5/15/26 9:47,198.51.100.234,10.0.1.4,Malware,TCP,718,1,Japan,346,Medium
5/15/26 10:04,203.0.113.133,10.0.1.7,Phishing,HTTPS,330,2,UK,241,Low
5/15/26 10:27,192.0.2.26,10.0.0.8,Brute Force,TCP,194,14,India,479,High
5/15/26 10:40,203.0.113.140,192.168.1.25,Malware,HTTP,301,8,UK,364,Medium
5/15/26 11:00,198.51.100.217,10.1.0.14,SQL Injection,HTTP,596,6,Japan,322,Medium
5/15/26 11:07,192.0.2.46,10.0.1.18,DDoS,UDP,874,0,India,903,Medium
5/15/26 11:21,192.0.2.27,10.0.0.8,SQL Injection,HTTPS,221,0,India,749,Medium
5/15/26 12:03,203.0.113.138,192.168.2.6,Brute Force,HTTPS,158,3,UK,346,Medium
5/15/26 12:14,203.0.113.148,10.0.1.7,Phishing,HTTPS,359,1,UK,294,Medium
5/15/26 12:23,198.51.100.61,10.0.1.4,Phishing,HTTP,519,1,USA,247,Low
5/15/26 14:53,192.0.2.153,10.0.0.8,SQL Injection,HTTPS,601,1,Germany,474,Medium
5/15/26 14:58,192.0.2.156,10.0.1.4,Malware,TCP,1246,0,Germany,507,Medium
5/15/26 15:12,198.51.100.54,10.1.0.25,Phishing,HTTPS,430,0,USA,105,Low
5/15/26 15:35,203.0.113.144,10.1.0.10,Brute Force,TCP,318,8,UK,439,Medium
5/15/26 15:49,198.51.100.232,10.0.0.8,DDoS,TCP,1274,4,Japan,1532,Critical
5/15/26 15:52,192.0.2.8,192.168.2.6,DDoS,UDP,1315,2,India,1177,Critical
5/15/26 15:57,198.51.100.234,10.0.1.7,SQL Injection,HTTPS,460,2,Japan,438,Medium
5/15/26 15:59,192.0.2.26,10.0.0.5,Brute Force,HTTPS,331,7,India,435,Medium
5/15/26 16:11,192.0.2.8,172.16.1.9,Brute Force,HTTP,302,3,India,291,Low
5/15/26 16:23,192.0.2.3,10.1.0.14,Malware,TCP,1225,3,India,265,Medium
5/15/26 16:54,203.0.113.116,172.16.1.9,DDoS,HTTP,1156,1,UK,780,Medium
5/15/26 17:05,198.51.100.52,192.168.1.5,Phishing,HTTPS,827,3,USA,347,Medium
5/15/26 17:09,192.0.2.3,192.168.1.5,Malware,UDP,702,6,India,367,Medium
5/15/26 17:12,203.0.113.102,192.168.1.25,Brute Force,TCP,214,12,UK,789,High
5/15/26 17:43,198.51.100.71,10.0.1.11,Brute Force,HTTPS,316,5,USA,463,Medium
5/15/26 17:50,192.0.2.33,172.16.1.9,Brute Force,TCP,290,10,India,632,Medium
5/15/26 18:07,192.0.2.15,192.168.1.5,SQL Injection,HTTPS,434,2,India,360,Medium
5/15/26 18:09,192.0.2.170,172.16.1.15,Brute Force,HTTPS,307,10,Germany,567,Medium
5/15/26 18:15,198.51.100.57,192.168.1.5,Phishing,HTTPS,254,0,USA,233,Low
5/15/26 18:17,203.0.113.102,10.0.1.7,Brute Force,HTTPS,615,6,UK,322,Medium
5/15/26 19:02,198.51.100.242,10.0.1.4,Phishing,HTTPS,355,5,Japan,283,Low
5/15/26 19:03,203.0.113.126,10.1.0.21,Brute Force,HTTPS,157,14,UK,430,High
5/15/26 19:11,192.0.2.21,192.168.1.10,Phishing,HTTPS,357,3,India,98,Low
5/15/26 19:20,192.0.2.39,172.16.0.5,SQL Injection,HTTP,631,2,India,291,Medium
5/15/26 19:42,192.0.2.191,10.0.0.5,Brute Force,HTTPS,346,7,Germany,499,Medium
5/15/26 19:55,192.0.2.26,192.168.2.6,Phishing,HTTPS,370,0,India,129,Low
5/15/26 20:40,192.0.2.34,10.0.1.11,Phishing,HTTPS,316,1,India,314,Low
5/15/26 20:49,192.0.2.155,172.16.1.4,SQL Injection,TCP,365,5,Germany,495,Medium
5/15/26 22:27,198.51.100.72,10.1.0.14,SQL Injection,HTTP,772,5,USA,518,Medium
5/15/26 22:42,198.51.100.236,10.0.1.4,Brute Force,HTTPS,228,10,Japan,625,Medium
5/15/26 23:34,203.0.113.117,10.0.1.18,Phishing,HTTPS,336,1,UK,40,Low
5/16/26 4:03,198.51.100.216,192.168.1.10,Brute Force,TCP,611,4,Japan,394,Medium
5/16/26 4:54,192.0.2.183,172.16.1.9,SQL Injection,HTTP,533,2,Germany,511,Medium
5/16/26 5:24,192.0.2.190,10.0.0.8,SQL Injection,HTTP,786,1,Germany,494,Medium
5/16/26 5:38,203.0.113.131,172.16.0.8,Phishing,HTTP,221,2,UK,226,Low
5/16/26 7:52,192.0.2.30,10.0.0.20,Malware,TCP,1500,4,India,394,Medium
5/16/26 8:02,192.0.2.46,10.0.0.15,Brute Force,HTTP,415,8,India,404,Medium
5/16/26 8:35,203.0.113.132,10.1.0.14,Malware,HTTP,808,0,UK,788,Medium
5/16/26 8:48,192.0.2.158,172.16.0.8,SQL Injection,TCP,677,0,Germany,745,Medium
5/16/26 8:54,192.0.2.3,10.0.0.8,Phishing,HTTPS,270,1,India,116,Low
5/16/26 9:08,198.51.100.72,172.16.1.15,Brute Force,TCP,505,1,USA,378,Low
5/16/26 9:15,192.0.2.152,10.0.0.5,Malware,HTTP,825,6,Germany,282,Medium
5/16/26 9:27,192.0.2.173,172.16.0.5,SQL Injection,HTTP,870,1,Germany,338,Medium
5/16/26 9:48,198.51.100.84,10.1.0.14,SQL Injection,HTTP,542,5,USA,494,Medium
5/16/26 10:43,192.0.2.35,10.0.0.8,Brute Force,TCP,478,6,India,480,Medium
5/16/26 10:44,198.51.100.210,192.168.1.5,SQL Injection,HTTPS,606,2,Japan,406,Medium
5/16/26 11:10,192.0.2.24,10.1.0.14,SQL Injection,HTTPS,270,4,India,365,Medium
5/16/26 11:17,192.0.2.153,192.168.1.5,DDoS,UDP,1500,0,Germany,1082,High
5/16/26 11:24,198.51.100.82,10.0.1.11,Malware,HTTP,1500,0,USA,681,Medium
5/16/26 11:26,192.0.2.33,10.1.0.21,Brute Force,TCP,302,5,India,454,Medium
5/16/26 12:16,198.51.100.67,10.0.1.7,Brute Force,TCP,542,11,USA,819,Medium
5/16/26 12:16,198.51.100.70,172.16.0.8,Malware,HTTP,1497,2,USA,420,Medium
5/16/26 12:31,198.51.100.213,10.0.1.4,SQL Injection,HTTPS,682,2,Japan,642,Medium
5/16/26 12:43,192.0.2.8,10.0.0.5,Phishing,HTTP,319,4,India,40,Low
5/16/26 13:13,198.51.100.91,10.0.0.20,Phishing,HTTPS,240,0,USA,281,Low
5/16/26 13:38,198.51.100.92,172.16.1.9,SQL Injection,HTTP,593,0,USA,412,Medium
5/16/26 13:39,198.51.100.69,10.0.0.15,Malware,TCP,1500,1,USA,378,High
5/16/26 13:41,198.51.100.74,10.0.0.15,Malware,TCP,587,2,USA,450,Medium
5/16/26 14:47,192.0.2.173,10.0.1.11,Phishing,HTTP,424,1,Germany,104,Low
5/16/26 15:03,203.0.113.143,10.0.0.5,DDoS,UDP,827,0,UK,982,Medium
5/16/26 15:04,192.0.2.42,10.0.1.4,Brute Force,TCP,423,5,India,625,Medium
5/16/26 15:11,198.51.100.213,172.16.0.12,DDoS,UDP,1315,1,Japan,1108,High
5/16/26 15:45,198.51.100.55,172.16.0.12,SQL Injection,HTTP,457,3,USA,648,Medium
5/16/26 16:02,198.51.100.92,10.0.0.8,Malware,HTTPS,670,5,USA,263,Medium
5/16/26 16:05,192.0.2.24,10.0.1.7,SQL Injection,HTTPS,659,5,India,439,Medium
5/16/26 16:15,198.51.100.215,10.0.1.4,Brute Force,HTTPS,272,11,Japan,606,Medium
5/16/26 16:59,203.0.113.110,10.0.1.11,Phishing,HTTPS,508,0,UK,195,Low
5/16/26 17:34,198.51.100.83,10.0.0.12,Malware,UDP,1500,3,USA,524,High
5/16/26 17:36,192.0.2.15,10.0.0.20,Brute Force,HTTP,206,8,India,573,Medium
5/16/26 18:15,192.0.2.3,10.0.0.5,Malware,TCP,1301,1,India,236,Medium
5/16/26 18:54,192.0.2.41,10.0.0.8,Brute Force,HTTP,296,7,India,481,Medium
5/16/26 19:10,192.0.2.183,10.0.0.8,Malware,TCP,545,0,Germany,257,Medium
5/16/26 22:09,192.0.2.46,10.0.1.4,Brute Force,TCP,178,15,India,896,High
5/16/26 22:45,192.0.2.30,10.0.0.8,Malware,TCP,1307,1,India,326,Medium
5/17/26 0:44,198.51.100.66,172.16.1.9,Brute Force,TCP,241,5,USA,522,Medium
5/17/26 1:05,192.0.2.3,192.168.1.5,SQL Injection,TCP,660,0,India,356,Low
5/17/26 2:06,192.0.2.15,10.0.0.20,Phishing,HTTPS,551,3,India,278,Low
5/17/26 2:40,198.51.100.202,10.1.0.21,Brute Force,TCP,177,11,Japan,416,Medium
5/17/26 4:23,198.51.100.72,10.0.1.7,Brute Force,HTTP,139,9,USA,442,Medium
5/17/26 5:28,192.0.2.155,10.0.0.5,Malware,TCP,435,2,Germany,80,Low
5/17/26 5:43,192.0.2.3,172.16.0.12,Phishing,HTTPS,350,0,India,183,Low
5/17/26 5:54,203.0.113.120,10.0.1.4,Phishing,HTTPS,831,4,UK,325,Low
5/17/26 8:25,203.0.113.138,10.0.1.7,Phishing,HTTPS,614,4,UK,239,Medium
5/17/26 8:31,203.0.113.110,10.0.1.18,Phishing,HTTPS,245,2,UK,276,Low
5/17/26 8:42,192.0.2.155,10.0.1.4,Brute Force,HTTPS,136,7,Germany,481,Low
5/17/26 8:43,198.51.100.71,192.168.1.10,Phishing,HTTPS,447,1,USA,218,Low
5/17/26 8:59,192.0.2.33,10.0.0.15,SQL Injection,HTTP,622,1,India,302,Medium
5/17/26 9:04,198.51.100.202,10.0.0.8,Brute Force,TCP,193,10,Japan,368,Medium
5/17/26 9:06,198.51.100.242,10.0.0.8,SQL Injection,HTTPS,323,3,Japan,614,Medium
5/17/26 9:07,198.51.100.216,192.168.2.6,SQL Injection,HTTPS,600,2,Japan,227,Low
5/17/26 9:10,198.51.100.66,10.0.0.8,Brute Force,TCP,161,13,USA,781,High
5/17/26 9:19,198.51.100.228,10.0.1.4,Phishing,HTTP,370,0,Japan,109,Low
5/17/26 9:27,192.0.2.24,10.0.0.5,Brute Force,HTTPS,635,6,India,514,Medium
5/17/26 9:32,203.0.113.148,172.16.1.9,Malware,TCP,1500,2,UK,324,Medium
5/17/26 9:48,198.51.100.212,10.0.0.12,Malware,TCP,651,3,Japan,416,Medium
5/17/26 10:03,203.0.113.119,172.16.1.9,Malware,UDP,741,3,UK,228,Medium
5/17/26 10:04,203.0.113.132,10.0.0.15,Brute Force,HTTP,136,7,UK,546,Medium
5/17/26 10:16,192.0.2.30,10.0.0.12,DDoS,HTTP,1231,0,India,1376,High
5/17/26 10:50,198.51.100.58,192.168.1.5,Phishing,HTTPS,436,3,USA,171,Low
5/17/26 11:15,192.0.2.180,172.16.0.5,SQL Injection,HTTP,371,2,Germany,653,Medium
5/17/26 11:28,198.51.100.239,10.1.0.14,DDoS,UDP,1116,1,Japan,689,Medium
5/17/26 11:46,192.0.2.30,10.0.0.5,SQL Injection,HTTPS,310,0,India,610,Medium
5/17/26 11:58,192.0.2.24,192.168.1.5,Brute Force,TCP,184,12,India,500,High
5/17/26 12:38,203.0.113.120,10.0.0.5,Brute Force,HTTPS,171,3,UK,326,Medium
5/17/26 13:02,192.0.2.33,172.16.0.8,Malware,HTTPS,482,2,India,80,Low
5/17/26 13:07,198.51.100.95,10.1.0.21,SQL Injection,HTTPS,430,1,USA,564,Medium
5/17/26 13:16,198.51.100.97,10.0.1.7,DDoS,TCP,792,0,USA,746,Medium
5/17/26 13:16,192.0.2.5,10.0.1.4,DDoS,TCP,1164,2,India,536,Medium
5/17/26 13:28,192.0.2.32,10.1.0.10,SQL Injection,HTTP,745,0,India,311,Medium
5/17/26 13:41,198.51.100.215,10.1.0.10,DDoS,UDP,769,0,Japan,741,Medium
5/17/26 13:44,198.51.100.83,10.0.0.12,Phishing,HTTPS,561,0,USA,70,Low
5/17/26 13:57,192.0.2.180,10.0.1.7,Malware,TCP,893,5,Germany,422,Medium
5/17/26 14:02,192.0.2.44,10.1.0.25,Brute Force,HTTPS,174,15,India,572,High
5/17/26 15:48,192.0.2.8,10.0.1.4,Brute Force,HTTPS,376,3,India,463,Medium
5/17/26 15:49,192.0.2.177,172.16.0.5,Malware,TCP,988,1,Germany,207,Medium
5/17/26 16:05,203.0.113.113,10.1.0.14,Malware,UDP,840,3,UK,80,Medium
5/17/26 16:17,198.51.100.234,10.0.1.11,Malware,TCP,694,5,Japan,723,Medium
5/17/26 16:20,198.51.100.73,10.0.0.8,SQL Injection,HTTP,680,1,USA,451,Medium
5/17/26 17:00,192.0.2.24,10.0.1.11,Malware,HTTPS,739,5,India,80,Medium
5/17/26 17:03,192.0.2.4,10.1.0.21,Malware,HTTPS,662,4,India,550,Medium
5/17/26 17:28,203.0.113.132,192.168.2.6,SQL Injection,HTTPS,342,5,UK,384,Medium
5/17/26 17:37,192.0.2.26,192.168.1.10,Malware,UDP,1116,5,India,270,Medium
5/17/26 17:58,192.0.2.170,10.1.0.10,Malware,HTTP,1201,4,Germany,274,Medium
5/17/26 17:59,198.51.100.88,10.0.0.8,Brute Force,HTTP,252,16,USA,690,High
5/17/26 18:09,192.0.2.173,172.16.0.5,Brute Force,TCP,560,7,Germany,569,Medium
5/17/26 18:20,198.51.100.210,10.0.0.15,Brute Force,HTTP,512,7,Japan,526,Medium
5/17/26 18:30,198.51.100.216,192.168.2.6,Malware,TCP,1318,3,Japan,461,Medium
5/17/26 18:47,192.0.2.30,192.168.1.5,Brute Force,TCP,156,13,India,586,High
5/17/26 19:07,198.51.100.84,10.0.1.4,DDoS,TCP,1435,1,USA,788,High
5/17/26 19:27,198.51.100.216,10.0.0.20,Malware,HTTPS,1002,3,Japan,468,Medium
5/17/26 19:30,203.0.113.104,172.16.1.15,Phishing,HTTPS,846,3,UK,319,Low
5/17/26 19:33,198.51.100.202,10.0.0.8,SQL Injection,TCP,850,3,Japan,754,Medium
5/17/26 20:18,203.0.113.138,10.0.0.8,Malware,HTTP,670,4,UK,339,Medium
5/17/26 21:10,192.0.2.3,10.0.1.7,Brute Force,HTTPS,258,8,India,550,Medium
5/17/26 21:58,198.51.100.55,10.0.0.5,Brute Force,HTTPS,180,4,USA,301,Low
5/17/26 22:22,198.51.100.92,10.0.0.15,Brute Force,HTTPS,329,11,USA,388,Medium
5/18/26 7:25,198.51.100.53,10.0.1.7,Malware,TCP,721,0,USA,274,Medium
5/18/26 7:32,192.0.2.181,10.1.0.10,Malware,HTTPS,1184,2,Germany,653,Medium
5/18/26 7:40,198.51.100.207,10.0.0.12,Phishing,HTTPS,211,0,Japan,192,Low
5/18/26 9:24,192.0.2.33,172.16.0.5,Malware,HTTPS,455,4,India,312,Medium
5/18/26 9:27,203.0.113.134,192.168.2.20,Phishing,HTTP,243,0,UK,184,Low
5/18/26 9:31,198.51.100.88,192.168.1.5,Malware,HTTP,741,5,USA,321,Medium
5/18/26 9:34,203.0.113.138,10.0.1.4,Malware,TCP,529,6,UK,480,Medium
5/18/26 10:10,203.0.113.143,172.16.0.5,SQL Injection,HTTP,530,1,UK,244,Medium
5/18/26 10:11,198.51.100.217,10.0.1.4,SQL Injection,HTTPS,433,3,Japan,161,Low
5/18/26 11:39,192.0.2.176,10.0.0.12,Brute Force,TCP,469,9,Germany,717,Medium
5/18/26 12:18,192.0.2.3,192.168.1.25,Brute Force,HTTPS,481,11,India,383,Medium
5/18/26 12:41,198.51.100.226,192.168.1.10,Brute Force,HTTPS,170,11,Japan,454,Medium
5/18/26 12:41,192.0.2.32,10.0.1.22,DDoS,UDP,1172,0,India,1279,High
5/18/26 12:46,192.0.2.155,10.0.0.15,Brute Force,HTTPS,179,4,Germany,470,Low
5/18/26 12:57,192.0.2.188,10.1.0.14,Phishing,HTTPS,378,2,Germany,273,Low
5/18/26 13:34,192.0.2.151,172.16.0.5,Malware,HTTP,887,3,Germany,450,Medium
5/18/26 13:40,192.0.2.162,10.0.0.20,Phishing,HTTPS,404,4,Germany,304,Medium
5/18/26 14:11,192.0.2.26,192.168.2.6,Brute Force,TCP,311,8,India,680,Medium
5/18/26 14:22,203.0.113.126,10.1.0.21,Malware,TCP,252,6,UK,373,Medium
5/18/26 14:39,192.0.2.15,192.168.1.25,Brute Force,TCP,433,7,India,325,Medium
5/18/26 15:08,198.51.100.58,172.16.0.8,Brute Force,TCP,249,1,USA,334,Low
5/18/26 15:16,192.0.2.163,10.1.0.21,Malware,UDP,471,2,Germany,417,Medium
5/18/26 15:24,198.51.100.55,172.16.1.9,Brute Force,TCP,184,14,USA,501,High
5/18/26 15:37,192.0.2.153,192.168.1.25,Brute Force,HTTP,185,11,Germany,457,Medium
5/18/26 15:45,198.51.100.215,10.0.1.7,SQL Injection,HTTPS,723,4,Japan,157,Medium
5/18/26 15:54,192.0.2.12,192.168.2.6,Malware,HTTP,1203,4,India,538,High
5/18/26 16:12,198.51.100.65,10.0.0.5,Phishing,HTTPS,591,0,USA,196,Low
5/18/26 16:32,198.51.100.67,10.0.0.8,Phishing,HTTPS,584,0,USA,240,Low
5/18/26 16:32,192.0.2.26,172.16.0.12,Phishing,HTTPS,414,1,India,358,Low
5/18/26 16:37,192.0.2.155,172.16.1.4,Phishing,HTTP,346,0,Germany,315,Low
5/18/26 16:46,203.0.113.119,10.0.1.11,Malware,HTTPS,427,5,UK,459,Medium
5/18/26 16:51,198.51.100.239,172.16.1.9,Brute Force,HTTP,236,10,Japan,383,Medium
5/18/26 17:03,203.0.113.126,10.1.0.10,Brute Force,TCP,253,14,UK,542,High
5/18/26 17:05,192.0.2.24,172.16.0.5,SQL Injection,HTTPS,605,3,India,542,Medium
5/18/26 17:06,203.0.113.125,10.1.0.14,SQL Injection,TCP,567,4,UK,397,Medium
5/18/26 17:21,198.51.100.67,10.0.1.7,SQL Injection,HTTPS,596,0,USA,651,Low
5/18/26 18:09,192.0.2.12,172.16.1.4,Malware,HTTP,641,4,India,478,Medium
5/18/26 18:25,203.0.113.136,10.0.0.20,SQL Injection,HTTP,270,2,UK,508,Medium
5/18/26 19:56,192.0.2.26,192.168.2.20,Brute Force,TCP,474,11,India,592,Medium
5/18/26 21:11,192.0.2.155,192.168.1.25,Brute Force,TCP,171,7,Germany,614,Low
5/18/26 21:12,198.51.100.92,10.0.0.12,Brute Force,HTTPS,165,6,USA,404,Medium
5/18/26 21:38,192.0.2.168,10.0.0.12,Phishing,HTTPS,378,0,Germany,315,Low
5/18/26 21:43,192.0.2.3,192.168.2.6,Phishing,HTTPS,487,1,India,162,Low
5/18/26 22:01,192.0.2.15,10.0.0.8,Phishing,HTTPS,530,2,India,214,Low
5/18/26 22:45,203.0.113.113,172.16.0.5,Brute Force,HTTPS,169,15,UK,535,High
5/18/26 23:30,198.51.100.206,192.168.2.6,Phishing,HTTPS,294,0,Japan,151,Low
5/19/26 0:46,198.51.100.78,10.1.0.10,Brute Force,TCP,170,6,USA,463,Medium
5/19/26 1:23,203.0.113.140,172.16.1.4,DDoS,UDP,1293,1,UK,1011,High
5/19/26 2:41,198.51.100.76,192.168.1.10,Brute Force,TCP,304,15,USA,744,High
5/19/26 2:43,192.0.2.33,10.0.1.11,DDoS,UDP,1175,2,India,636,High
5/19/26 2:51,203.0.113.143,172.16.0.5,Phishing,HTTPS,522,1,UK,190,Low
5/19/26 2:54,198.51.100.58,192.168.1.10,DDoS,UDP,1131,0,USA,1005,Medium
5/19/26 3:36,198.51.100.212,10.0.1.7,Phishing,HTTPS,474,2,Japan,83,Low
5/19/26 4:49,198.51.100.216,192.168.2.20,Phishing,HTTPS,570,0,Japan,216,Low
5/19/26 5:22,203.0.113.143,192.168.1.10,SQL Injection,HTTP,640,3,UK,290,Medium
5/19/26 5:35,192.0.2.3,172.16.1.9,Brute Force,TCP,173,12,India,499,High
5/19/26 5:40,198.51.100.76,172.16.1.4,Malware,TCP,627,0,USA,718,Medium
5/19/26 7:09,192.0.2.30,10.1.0.14,Brute Force,HTTPS,218,11,India,514,Medium
5/19/26 7:44,203.0.113.102,10.0.1.7,SQL Injection,HTTP,620,2,UK,562,Medium
5/19/26 8:02,198.51.100.92,10.0.1.7,Brute Force,TCP,335,2,USA,338,Low
5/19/26 8:07,192.0.2.3,10.1.0.10,Phishing,HTTPS,333,1,India,212,Low
5/19/26 8:10,192.0.2.48,10.0.0.5,Brute Force,HTTPS,378,10,India,424,Low
5/19/26 8:24,192.0.2.8,172.16.1.15,Malware,HTTPS,534,0,India,190,Medium
5/19/26 8:45,198.51.100.223,10.0.0.15,DDoS,HTTPS,1369,3,Japan,570,High
5/19/26 9:16,192.0.2.30,10.0.0.5,SQL Injection,HTTPS,701,3,India,186,Medium
5/19/26 9:22,192.0.2.46,10.0.1.22,Malware,TCP,383,4,India,477,Medium
5/19/26 9:25,192.0.2.173,10.0.0.8,SQL Injection,HTTPS,412,0,Germany,420,Medium
5/19/26 9:55,192.0.2.30,192.168.1.5,Malware,HTTPS,590,3,India,653,Medium
5/19/26 10:21,198.51.100.213,172.16.0.8,DDoS,HTTP,1397,1,Japan,667,High
5/19/26 10:37,192.0.2.44,172.16.0.12,Malware,HTTPS,782,0,India,487,Medium
5/19/26 11:06,198.51.100.84,10.0.0.8,Brute Force,HTTPS,475,13,USA,440,High
5/19/26 11:15,198.51.100.202,192.168.1.25,Malware,HTTPS,1402,4,Japan,359,High
5/19/26 11:33,192.0.2.5,10.0.0.8,Brute Force,HTTP,410,14,India,677,High
5/19/26 11:35,198.51.100.215,10.1.0.21,Brute Force,TCP,363,3,Japan,269,Medium
5/19/26 11:42,203.0.113.102,172.16.0.5,DDoS,TCP,1272,0,UK,552,Medium
5/19/26 11:53,192.0.2.18,10.0.0.5,DDoS,HTTP,1208,2,India,1159,High
5/19/26 12:08,198.51.100.202,10.0.0.8,SQL Injection,HTTPS,317,1,Japan,579,Medium
5/19/26 13:04,198.51.100.95,10.0.0.8,Brute Force,HTTP,150,6,USA,388,Medium
5/19/26 13:17,192.0.2.155,10.0.0.5,SQL Injection,HTTPS,534,2,Germany,462,Medium
5/19/26 14:12,192.0.2.33,10.0.0.8,Phishing,HTTP,274,1,India,259,Low
5/19/26 14:18,192.0.2.36,192.168.2.6,Phishing,HTTPS,434,0,India,311,Low
5/19/26 15:49,198.51.100.84,10.0.1.18,Brute Force,TCP,195,14,USA,598,High
5/19/26 16:08,192.0.2.46,10.1.0.10,Brute Force,HTTP,294,1,India,398,Low
5/19/26 16:11,192.0.2.33,192.168.1.5,DDoS,UDP,1092,1,India,936,Medium
5/19/26 16:15,192.0.2.185,10.1.0.25,Malware,TCP,531,4,Germany,480,Medium
5/19/26 16:16,198.51.100.55,10.0.0.12,Malware,UDP,502,0,USA,80,Medium
5/19/26 16:21,203.0.113.112,172.16.1.4,Malware,HTTP,466,2,UK,410,Medium
5/19/26 16:31,192.0.2.157,172.16.0.5,Malware,TCP,555,4,Germany,337,Medium
5/19/26 17:04,192.0.2.189,10.0.0.12,Brute Force,HTTPS,414,6,Germany,480,Medium
5/19/26 17:04,198.51.100.83,10.0.0.15,Malware,HTTPS,568,6,USA,80,Medium
5/19/26 17:36,198.51.100.76,10.0.0.5,SQL Injection,HTTPS,229,2,USA,588,Medium
5/19/26 17:42,198.51.100.83,10.0.0.20,Phishing,HTTPS,440,2,USA,193,Low
5/19/26 17:58,198.51.100.205,10.0.0.5,Phishing,HTTPS,781,0,Japan,125,Low
5/19/26 18:10,198.51.100.76,192.168.1.10,Malware,HTTP,549,3,USA,821,Medium
5/19/26 19:00,198.51.100.73,192.168.1.25,Brute Force,TCP,368,15,USA,563,High
5/19/26 19:21,192.0.2.33,10.0.0.5,Phishing,HTTPS,232,2,India,116,Low
5/19/26 20:03,192.0.2.24,10.0.1.22,DDoS,HTTP,857,0,India,696,Medium
5/19/26 20:41,198.51.100.72,10.0.0.5,Brute Force,TCP,296,4,USA,167,Low
5/19/26 20:51,192.0.2.24,192.168.2.20,SQL Injection,TCP,750,1,India,705,Medium
5/19/26 20:58,192.0.2.30,10.0.0.20,Brute Force,HTTPS,126,10,India,682,Medium
5/19/26 21:49,198.51.100.86,10.1.0.21,Phishing,HTTPS,307,3,USA,114,Low
5/19/26 21:51,192.0.2.8,192.168.2.6,DDoS,TCP,1151,1,India,1168,High
5/19/26 22:17,192.0.2.164,172.16.1.9,Phishing,HTTPS,201,2,Germany,208,Low
5/19/26 22:22,203.0.113.120,10.0.1.7,DDoS,UDP,1091,3,UK,206,Medium
5/19/26 22:37,198.51.100.92,10.0.0.5,Brute Force,HTTPS,200,6,USA,368,Medium
5/19/26 22:41,203.0.113.113,172.16.1.4,DDoS,UDP,1355,2,UK,595,High
5/19/26 22:52,198.51.100.53,10.0.1.18,Malware,HTTPS,500,2,USA,343,Low
5/20/26 0:25,198.51.100.92,10.0.0.5,Phishing,HTTP,288,1,USA,239,Low
5/20/26 1:18,198.51.100.202,10.1.0.10,DDoS,HTTP,782,4,Japan,585,Medium
5/20/26 1:26,192.0.2.164,10.1.0.10,DDoS,TCP,1500,2,Germany,758,High
5/20/26 1:46,192.0.2.4,192.168.2.20,DDoS,TCP,869,1,India,459,Medium
5/20/26 2:00,192.0.2.16,192.168.1.5,DDoS,UDP,1068,0,India,898,Medium
5/20/26 2:01,192.0.2.155,172.16.1.9,DDoS,UDP,1415,0,Germany,787,Medium
5/20/26 2:22,198.51.100.67,172.16.1.15,DDoS,HTTPS,770,4,USA,891,Medium
5/20/26 2:45,192.0.2.153,172.16.0.5,DDoS,TCP,1236,2,Germany,1003,Medium
